depth,tvd,inclination,azimuth,formation_strength,pore_pressure,fracture_gradient,formation_type,abrasiveness,wob,rpm,flow_rate,mud_weight,bit_diameter,pipe_od,time,bit_wear
0.0,0.0,0.0,288.55420585886714,20.364797241931093,133.30691240768513,1420.9091292329845,2,0.62738787564213,130.4799950862667,135.44094882954937,1680.0589100423672,1452.1785250510225,8.5,3.4000000000000004,2024-01-01 00:00:00,0.03941073178047334
17.587939698492463,17.587939698492463,0.0,190.58062368511204,36.88107194207009,129.07056201237742,1542.347373839012,1,0.41421292615421007,87.59860349153602,73.41905717896347,632.9385523830584,1002.8856051938271,8.5,3.4000000000000004,2024-01-01 01:00:00,0.04133155811048908
35.175879396984925,35.175879396984925,0.0,173.37209047897053,26.091034133413682,109.28574612850028,1477.1023078799756,2,0.43700589019277375,75.44162247809047,178.25130673428163,1053.90555929159,1057.6617864247496,17.5,7.0,2024-01-01 02:00:00,0.04049973883121321
52.76381909547739,52.76381909547739,0.0,245.00406288985744,23.475507078862066,137.80007902528374,1506.2568062118219,1,0.45742057770436767,61.56474675770122,138.93225069996342,1716.7949383387559,1346.2900826903124,8.5,3.4000000000000004,2024-01-01 03:00:00,0.042045852215761216
70.35175879396985,70.35175879396985,0.0,309.1829700291337,46.80563757120845,144.1038061239475,1486.8941177123286,0,0.358402053866976,78.9296963224691,164.82551511646835,1455.2856447486913,1234.2772483416181,17.5,7.0,2024-01-01 04:00:00,0.008075651364896878
87.93969849246231,87.93969849246231,0.0,226.39433198878987,29.979619453216593,191.64474126496947,1520.484533031453,0,0.43657981018497255,63.48219467186928,140.10508043162162,1265.077991840159,1214.9762196174518,17.5,7.0,2024-01-01 05:00:00,0.0
105.52763819095478,105.52763819095478,0.0,274.62524484473244,35.28961019009432,126.67071729490102,1544.483842090843,1,0.40475961215626605,113.27058697722934,130.57546265083045,1172.9812844709215,1069.8930391172964,8.5,3.4000000000000004,2024-01-01 06:00:00,0.012824181930664879
123.11557788944724,123.11557788944724,0.0,275.4973886821045,32.06819547590003,101.56064269654935,1468.0245850572505,1,0.5276643749043011,74.81870127831851,121.64694821786878,1018.77885079594,1262.4063179916452,8.5,3.4000000000000004,2024-01-01 07:00:00,0.017047716765438946
140.7035175879397,140.7035175879397,0.0,128.25412156546525,25.463156586041634,121.01866016717678,1533.7429888503912,1,0.7542187739361325,100.37282476706876,172.6779320550143,1284.0892942842556,1072.688464477528,8.5,3.4000000000000004,2024-01-01 08:00:00,0.01909367783704889
158.29145728643215,158.29145728643215,0.0,98.66995043075845,37.5451240094609,127.36905643799841,1501.293589655272,1,0.35224015837697903,39.01219332854311,178.85005050382495,1371.521353227891,1231.0378370126107,8.5,3.4000000000000004,2024-01-01 09:00:00,0.02649032393814478
175.87939698492463,175.87939698492463,0.0,288.4190641830571,34.9975333331743,141.76421503118493,1592.4548483415388,2,0.6601339619736978,58.52317154396636,117.36086729976203,1156.7201680570172,1370.9576633530737,8.5,3.4000000000000004,2024-01-01 10:00:00,0.0008913304398190276
193.4673366834171,193.4673366834171,0.0,135.78436504232766,27.956661312951766,127.94165681153854,1473.2888303535312,0,0.6436415022065638,87.93315603809914,172.42287866335295,1611.655252204154,1159.8659072560292,12.25,4.9,2024-01-01 11:00:00,0.014262309068135373
