depth,tvd,inclination,azimuth,formation_strength,pore_pressure,fracture_gradient,formation_type,abrasiveness,wob,rpm,flow_rate,mud_weight,bit_diameter,pipe_od,time,bit_wear
0.0,0.0,0.0,231.32793971650824,21.393095960329592,93.7926724361586,1421.114895418357,2,0.37568558563163745,63.62902368535703,77.70247039237309,958.9556234559226,1066.4669447234226,8.5,3.4000000000000004,2024-01-01 00:00:00,0.0
12.56281407035176,12.56281407035176,0.0,28.280819132541772,12.988960193126193,81.87769444206353,1525.4416095986574,0,0.3759430861683151,68.82932188559903,141.18729912605627,1175.686845310906,1075.2638421635475,12.25,4.9,2024-01-01 01:00:00,0.013516897359845504
25.12562814070352,25.12562814070352,0.0,266.60330037342356,21.26136096635707,85.83656278135845,1487.572853393759,1,0.4642790749428992,78.94275189526456,152.9503749035969,1127.0918595472124,1251.0702212586534,8.5,3.4000000000000004,2024-01-01 02:00:00,0.0
37.688442211055275,37.688442211055275,0.0,34.16703885624464,21.451585271805218,147.41597424495956,1572.153108208991,0,0.3272330236834188,140.67282431223492,178.0664216822732,1488.9421605802945,1392.882972637079,8.5,3.4000000000000004,2024-01-01 03:00:00,0.0
50.25125628140704,50.25125628140704,0.0,213.86980100509646,19.50931126453393,101.46073602043596,1541.5133011461814,0,0.391229020326245,107.43533458126407,120.2312321236628,695.8220428603973,1044.2826011628833,12.25,4.9,2024-01-01 04:00:00,0.0
62.8140703517588,62.8140703517588,0.0,252.9504741089624,23.79297895652163,78.99645193081767,1564.2574320697702,1,0.7826048192728676,122.7535537265684,143.86537154762837,1173.9665603656713,1381.6982633931837,12.25,4.9,2024-01-01 05:00:00,0.0
75.37688442211055,75.37688442211055,0.0,23.949938955907886,26.363297399131778,72.14851653587917,1473.5962285935643,2,0.5140919699335864,97.87659507772042,163.82942083636945,1356.639561984883,1352.2070371616205,12.25,4.9,2024-01-01 06:00:00,0.0
87.93969849246231,87.93969849246231,0.0,83.08607541355143,16.787377332281203,96.30123699576396,1565.6014682119558,1,0.6160096042112182,114.80711044798565,126.32559162581681,746.9857548308024,1451.0524987947788,8.5,3.4000000000000004,2024-01-01 07:00:00,0.008228568378592004
100.50251256281408,100.50251256281408,0.0,329.6420036141939,16.835103354630803,106.11980886773374,1587.3110016026365,2,0.6630556296723185,85.92477659903726,101.47501181567995,1344.096807359792,1136.6280189308848,17.5,7.0,2024-01-01 08:00:00,0.05522661924876884
113.06532663316584,113.06532663316584,0.0,221.8732172038427,20.434193207448516,130.29000679187004,1515.0241078259578,2,0.48348070350360023,124.26043073976169,167.1797453705448,1708.2777275471556,1269.3608399617824,12.25,4.9,2024-01-01 09:00:00,0.052461489619675714
125.6281407035176,125.6281407035176,0.0,88.66296677179137,18.18013545349556,129.6097173995871,1481.8766901372032,1,0.3736135372052585,138.4759392428685,113.47930416964715,1676.2383884339358,1479.790963865326,12.25,4.9,2024-01-01 10:00:00,0.001842154399502506
138.19095477386935,138.19095477386935,0.0,248.64471761328238,13.175643535939379,113.69216705593024,1484.6392831543599,0,0.4032905081108904,66.83044557001867,124.94314520770244,640.1495997513204,1348.5094388034256,12.25,4.9,2024-01-01 11:00:00,0.002092235253203803
150.7537688442211,150.7537688442211,0.0,214.83951118620826,16.524574006827454,105.99200516123034,1584.5637149274314,1,0.45663323829030517,115.83327135941106,85.69041085876952,832.0374735140468,1165.6059125440754,8.5,3.4000000000000004,2024-01-01 12:00:00,0.0028829608758469613
163.31658291457288,163.31658291457288,0.0,180.56725197046143,15.471560093958525,123.12369535989109,1658.7147745583516,2,0.6180342101761128,122.71253572803694,75.85390558655502,880.5912184106212,1092.3625673147594,8.5,3.4000000000000004,2024-01-01 13:00:00,0.016587050635801272
175.87939698492463,175.87939698492463,0.0,351.4273109957101,27.80104650994001,82.6130181757647,1477.2996560389774,1,0.4991402745445272,132.3859558741315,156.98842834352442,1159.1766995422295,1139.2124509564067,17.5,7.0,2024-01-01 14:00:00,0.03499575135315346
188.4422110552764,188.4422110552764,0.0,246.0433598667032,30.398557140599152,158.465838984112,1475.3403291561633,1,0.30340734895006405,117.87971776362403,135.51240809192203,837.8284790624746,1289.0120518360382,12.25,4.9,2024-01-01 15:00:00,0.031555219414212826
201.00502512562815,201.00502512562815,0.0,135.15879948044855,16.532882964783347,133.18261442969504,1576.221462802568,2,0.5617035925337359,67.59323502274763,95.48222423861651,810.821356693561,1352.531211298892,8.5,3.4000000000000004,2024-01-01 16:00:00,0.012028324903275003
213.5678391959799,213.5678391959799,0.0,288.02643554767246,24.866045957645355,138.69658831416342,1494.3394994110647,0,0.7607566959537089,71.4229439053113,86.32225551693678,1711.4354665976662,1051.2390346925617,17.5,7.0,2024-01-01 17:00:00,0.00575870883355778
226.13065326633168,226.13065326633168,0.0,318.4499854516276,26.62888865501207,101.12999768910096,1584.8373672013633,1,0.7060388055043395,35.71382832637033,131.57295815671748,1702.3378608708365,1324.934167589245,12.25,4.9,2024-01-01 18:00:00,0.0
238.69346733668343,238.69346733668343,0.0,45.07940142605931,14.925590740067516,149.52231955960028,1559.071328776835,2,0.7126056856298155,112.93588228846089,127.35295091718856,744.7065315565346,1274.608460834228,8.5,3.4000000000000004,2024-01-01 19:00:00,0.013135017333987066
251.2562814070352,251.2562814070352,0.0,72.19907202429593,23.31745754996535,115.92528492017762,1536.489577086157,2,0.6975290088030656,42.9701113749148,90.4982829554841,946.7662824140212,1246.744152167949,12.25,4.9,2024-01-01 20:00:00,0.07078689330081886
263.81909547738695,263.81909547738695,0.0,77.84172328600069,35.3057717815065,107.33074709136744,1561.6364410476924,1,0.4618654128052118,120.27241951510123,162.74295174479042,1070.8380886916584,1329.6306227464017,12.25,4.9,2024-01-01 21:00:00,0.02712767603003568
276.3819095477387,276.3819095477387,0.0,248.83625137915453,26.14955342726554,126.85474354264949,1560.4672048898306,0,0.6825969168771959,46.12638235640699,72.57109000091205,892.8605355504519,1422.136773430988,8.5,3.4000000000000004,2024-01-01 22:00:00,0.05213656292169872
288.94472361809045,288.94472361809045,0.0,217.094239819182,21.662944529518253,127.64337064204157,1534.3613836534048,1,0.3715806789055965,57.35565779681237,96.18300340151659,1311.207889027835,1154.3026475040785,8.5,3.4000000000000004,2024-01-01 23:00:00,0.06691905961594256
301.5075376884422,301.5075376884422,0.0,222.83696329149174,20.21414275079338,108.58001231860429,1457.4080790713417,0,0.6288580736379767,78.40412635486393,142.80720218127715,1352.3125757441587,1432.7509840054868,8.5,3.4000000000000004,2024-01-02 00:00:00,0.09898559782084915
314.070351758794,314.070351758794,0.0,338.67838788822036,13.028395593983468,113.50828810505209,1556.043089193271,0,0.6207842833424972,109.39222643876757,89.51652172123075,1650.3300643317946,1052.673686923766,12.25,4.9,2024-01-02 01:00:00,0.10169958019110074
326.63316582914575,326.63316582914575,0.0,279.3281518106301,25.618699938875118,113.19868107635358,1627.64799317758,0,0.3127848995448673,63.623190487892884,161.69419064382348,1451.2578727269367,1105.6990820656722,12.25,4.9,2024-01-02 02:00:00,0.08990000653396504
339.1959798994975,339.1959798994975,0.0,46.05729282424194,33.13104373526655,114.64529663281326,1470.4409638246984,0,0.6939850667954658,82.27976427094949,156.11995254030475,1234.1558669226376,1130.6255663029665,17.5,7.0,2024-01-02 03:00:00,0.021354895184749638
351.75879396984925,351.75879396984925,0.0,125.10254967306517,19.44986916770889,127.41392125499291,1504.47456808853,1,0.7516240525475653,85.93151039999121,156.13034239235785,1362.7364277073395,1038.0606616330583,12.25,4.9,2024-01-02 04:00:00,0.07785880070251133
364.321608040201,364.321608040201,0.0,156.74171262326482,13.965292682816703,108.65245808057094,1575.9895899443306,2,0.4337076392360538,59.47883499428493,69.78850977304003,923.5962037949048,1109.7348895147811,8.5,3.4000000000000004,2024-01-02 05:00:00,0.10152266869119085
376.8844221105528,376.8844221105528,0.0,142.54617194913777,20.447723314339406,123.86095226277656,1558.4622564531971,2,0.7061953620930754,49.885075760791516,79.99798581835309,1323.8250136919912,1064.1885225707347,12.25,4.9,2024-01-02 06:00:00,0.027105688898446875
389.44723618090455,389.44723618090455,0.0,240.95109929827652,28.302471091700088,159.84741458577582,1578.9761934063501,2,0.3412029859309741,126.51643664775587,96.38579225828862,1216.400744105247,1411.4530259247615,17.5,7.0,2024-01-02 07:00:00,0.08285790860183874
